Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses,Type,Order Date (MDY),Order Date (DMY)
563,$80 ,$120 ,$90 ,$200 ,$95 ,608,$139 ,Small Market,Central,$30 ,1,Leaves,Herbal Tea,Lemon,$86 ,$234 ,Iowa,$53 ,Decaf,2/2/2018,2/2/2018
314,$70 ,$10 ,($20),$80 ,$88 ,525,$11 ,Small Market,Central,$27 ,1,Leaves,Herbal Tea,Lemon,($39),$99 ,Missouri,$50 ,Decaf,10/13/2017,13/10/2017
715,$20 ,$50 ,$50 ,$70 ,$33 ,777,$48 ,Small Market,Central,$9 ,1,Leaves,Herbal Tea,Lemon,$28 ,$81 ,Wisconsin,$20 ,Decaf,10/13/2017,13/10/2017
860,$60 ,$80 ,$40 ,$140 ,$85 ,494,$105 ,Small Market,East,$32 ,1,Leaves,Herbal Tea,Lemon,$40 ,$190 ,Connecticut,$65 ,Decaf,10/13/2017,13/10/2017
603,$20 ,$30 ,$0 ,$50 ,$34 ,197,$42 ,Small Market,East,$12 ,1,Leaves,Herbal Tea,Lemon,($4),$76 ,New Hampshire,$46 ,Decaf,10/13/2017,13/10/2017
475,$50 ,$80 ,$50 ,$130 ,$78 ,965,$92 ,Small Market,East,$24 ,1,Leaves,Herbal Tea,Mint,$47 ,$170 ,Connecticut,$45 ,Decaf,10/13/2017,13/10/2017
337,$40 ,$60 ,$40 ,$100 ,$49 ,623,$63 ,Small Market,South,$16 ,1,Leaves,Herbal Tea,Chamomile,$35 ,$112 ,Louisiana,$28 ,Decaf,10/13/2017,13/10/2017
505,$10 ,$30 ,$20 ,$40 ,$18 ,821,$27 ,Small Market,South,$5 ,1,Leaves,Herbal Tea,Chamomile,$11 ,$45 ,New Mexico,$16 ,Decaf,10/13/2017,13/10/2017
918,$50 ,$60 ,$20 ,$110 ,$54 ,312,$66 ,Small Market,South,$20 ,1,Leaves,Herbal Tea,Chamomile,$13 ,$120 ,Oklahoma,$53 ,Decaf,9/5/2017,5/9/2017
504,$80 ,$100 ,$40 ,$180 ,$85 ,494,$105 ,Small Market,South,$32 ,1,Leaves,Herbal Tea,Lemon,$40 ,$190 ,Louisiana,$65 ,Decaf,9/18/2018,18/9/2018
505,$20 ,$40 ,$20 ,$60 ,$28 ,965,$34 ,Small Market,South,$8 ,1,Leaves,Herbal Tea,Lemon,$4 ,$62 ,New Mexico,$30 ,Decaf,9/18/2018,18/9/2018
580,$70 ,$110 ,$30 ,$180 ,$79 ,551,$111 ,Small Market,South,$72 ,1,Leaves,Herbal Tea,Lemon,$10 ,$190 ,Oklahoma,$101 ,Decaf,9/18/2018,18/9/2018
702,$90 ,$130 ,$30 ,$220 ,$105 ,725,$145 ,Small Market,West,$95 ,1,Leaves,Herbal Tea,Chamomile,$16 ,$250 ,Nevada,$129 ,Decaf,12/22/2018,22/12/2018
971,$30 ,$40 ,$40 ,$70 ,$36 ,777,$54 ,Small Market,West,$10 ,1,Leaves,Herbal Tea,Chamomile,$33 ,$90 ,Oregon,$21 ,Decaf,9/7/2016,7/9/2016
801,$30 ,$50 ,$30 ,$80 ,$38 ,241,$55 ,Small Market,West,$12 ,1,Leaves,Herbal Tea,Chamomile,$21 ,$93 ,Utah,$34 ,Decaf,10/22/2015,22/10/2015
206,$100 ,$170 ,$120 ,$270 ,$124 ,961,$186 ,Small Market,West,$40 ,1,Leaves,Herbal Tea,Chamomile,$115 ,$310 ,Washington,$71 ,Decaf,12/5/2017,5/12/2017
775,$120 ,$180 ,$120 ,$300 ,$144 ,862,$201 ,Small Market,West,$47 ,1,Leaves,Herbal Tea,Lemon,$111 ,$345 ,Nevada,$90 ,Decaf,12/5/2017,5/12/2017
503,$30 ,$50 ,$30 ,$80 ,$44 ,623,$56 ,Small Market,West,$14 ,1,Leaves,Herbal Tea,Lemon,$29 ,$100 ,Oregon,$27 ,Decaf,12/5/2017,5/12/2017
435,$40 ,$60 ,$30 ,$100 ,$48 ,372,$72 ,Small Market,West,$15 ,1,Leaves,Herbal Tea,Lemon,$25 ,$120 ,Utah,$47 ,Decaf,12/5/2017,5/12/2017
360,$20 ,$50 ,$50 ,$70 ,$34 ,777,$51 ,Small Market,West,$9 ,1,Leaves,Herbal Tea,Lemon,$30 ,$85 ,Washington,$21 ,Decaf,3/13/2017,13/3/2017
702,$80 ,$120 ,$90 ,$200 ,$95 ,608,$139 ,Small Market,West,$30 ,1,Leaves,Herbal Tea,Mint,$86 ,$234 ,Nevada,$53 ,Decaf,3/13/2017,13/3/2017
435,$70 ,$10 ,($30),$80 ,$88 ,525,$11 ,Small Market,West,$27 ,1,Leaves,Herbal Tea,Mint,($40),$99 ,Utah,$51 ,Decaf,5/31/2016,31/5/2016
712,$190 ,$210 ,$140 ,$400 ,$228 ,"1,459",$228 ,Small Market,Central,$63 ,1,Leaves,Tea,Darjeeling,$141 ,$456 ,Iowa,$87 ,Regular,5/31/2016,31/5/2016
314,$30 ,$40 ,$10 ,$70 ,$35 ,196,$47 ,Small Market,Central,$11 ,1,Leaves,Tea,Darjeeling,$9 ,$82 ,Missouri,$38 ,Regular,5/31/2016,31/5/2016
608,$50 ,$80 ,$50 ,$130 ,$61 ,390,$89 ,Small Market,Central,$19 ,1,Leaves,Tea,Darjeeling,$47 ,$150 ,Wisconsin,$42 ,Regular,5/28/2016,28/5/2016
319,$210 ,$270 ,$160 ,$480 ,$245 ,"1,419",$301 ,Small Market,Central,$93 ,1,Leaves,Tea,Earl Grey,$175 ,$546 ,Iowa,$126 ,Regular,3/1/2015,1/3/2015
573,$20 ,$30 ,($10),$50 ,$29 ,169,$36 ,Small Market,Central,$11 ,1,Leaves,Tea,Earl Grey,($9),$65 ,Missouri,$45 ,Regular,11/20/2017,20/11/2017
262,$60 ,$90 ,$10 ,$150 ,$75 ,522,$105 ,Small Market,Central,$68 ,1,Leaves,Tea,Earl Grey,$7 ,$180 ,Wisconsin,$98 ,Regular,11/20/2017,20/11/2017
417,$20 ,$40 ,$0 ,$60 ,$34 ,197,$42 ,Small Market,Central,$12 ,1,Leaves,Tea,Green Tea,($4),$76 ,Missouri,$46 ,Regular,5/11/2017,11/5/2017
475,$50 ,$80 ,$60 ,$130 ,$50 ,821,$73 ,Small Market,East,$14 ,1,Leaves,Tea,Darjeeling,$47 ,$123 ,Connecticut,$26 ,Regular,12/28/2016,28/12/2016
603,$10 ,$30 ,$20 ,$40 ,$18 ,821,$27 ,Small Market,East,$5 ,1,Leaves,Tea,Darjeeling,$10 ,$45 ,New Hampshire,$17 ,Regular,11/16/2017,16/11/2017
475,$40 ,$60 ,$40 ,$100 ,$38 ,777,$56 ,Small Market,East,$10 ,1,Leaves,Tea,Green Tea,$35 ,$94 ,Connecticut,$21 ,Regular,11/7/2017,7/11/2017
603,$10 ,$30 ,$20 ,$40 ,$17 ,777,$26 ,Small Market,East,$4 ,1,Leaves,Tea,Green Tea,$11 ,$43 ,New Hampshire,$15 ,Regular,9/8/2015,8/9/2015
775,$150 ,$220 ,$150 ,$370 ,$234 ,"1,310",$312 ,Small Market,West,$77 ,1,Leaves,Tea,Darjeeling,$203 ,$546 ,Nevada,$109 ,Regular,9/8/2015,8/9/2015
971,$20 ,$30 ,$30 ,$50 ,$32 ,456,$48 ,Small Market,West,$8 ,1,Leaves,Tea,Darjeeling,$28 ,$80 ,Oregon,$20 ,Regular,9/8/2015,8/9/2015
435,$20 ,$40 ,$0 ,$60 ,$37 ,261,$53 ,Small Market,West,$34 ,1,Leaves,Tea,Darjeeling,($10),$90 ,Utah,$63 ,Regular,9/8/2015,8/9/2015
360,$40 ,$80 ,$50 ,$120 ,$67 ,400,$113 ,Small Market,West,$20 ,1,Leaves,Tea,Darjeeling,$70 ,$180 ,Washington,$43 ,Regular,9/8/2015,8/9/2015
775,$150 ,$160 ,$100 ,$310 ,$228 ,"1,459",$228 ,Small Market,West,$63 ,1,Leaves,Tea,Earl Grey,$141 ,$456 ,Nevada,$87 ,Regular,9/8/2015,8/9/2015
503,$50 ,$90 ,$60 ,$140 ,$84 ,651,$126 ,Small Market,West,$27 ,1,Leaves,Tea,Earl Grey,$68 ,$210 ,Oregon,$58 ,Regular,9/8/2015,8/9/2015
435,$20 ,$30 ,$10 ,$50 ,$35 ,196,$47 ,Small Market,West,$11 ,1,Leaves,Tea,Earl Grey,$9 ,$82 ,Utah,$38 ,Regular,8/5/2015,5/8/2015
253,$40 ,$60 ,$40 ,$100 ,$61 ,390,$89 ,Small Market,West,$19 ,1,Leaves,Tea,Earl Grey,$48 ,$150 ,Washington,$41 ,Regular,8/5/2015,5/8/2015
702,$160 ,($160),($240),$0 ,$245 ,"1,419",($245),Small Market,West,$93 ,1,Leaves,Tea,Green Tea,($354),$17 ,Nevada,$126 ,Regular,8/5/2015,5/8/2015
541,$50 ,$80 ,$50 ,$130 ,$84 ,500,$116 ,Small Market,West,$26 ,1,Leaves,Tea,Green Tea,$67 ,$200 ,Oregon,$49 ,Regular,9/14/2015,14/9/2015
435,$10 ,$30 ,$10 ,$40 ,$29 ,169,$36 ,Small Market,West,$11 ,1,Leaves,Tea,Green Tea,($9),$65 ,Utah,$45 ,Regular,9/14/2015,14/9/2015
360,$40 ,$80 ,$20 ,$120 ,$75 ,522,$105 ,Small Market,West,$68 ,1,Leaves,Tea,Green Tea,$8 ,$180 ,Washington,$97 ,Regular,4/21/2018,21/4/2018
719,$100 ,$140 ,$110 ,$240 ,$95 ,809,$137 ,Major Market,Central,$26 ,1,Beans,Coffee,Decaf Irish Cream,$99 ,$232 ,Colorado,$38 ,Decaf,11/21/2016,21/11/2016
847,$110 ,$150 ,$100 ,$260 ,$104 ,596,$150 ,Major Market,Central,$33 ,1,Beans,Coffee,Decaf Irish Cream,$95 ,$254 ,Illinois,$55 ,Decaf,11/21/2016,21/11/2016
614,$50 ,$80 ,$20 ,$130 ,$54 ,427,$75 ,Major Market,Central,$49 ,1,Beans,Coffee,Decaf Irish Cream,($3),$129 ,Ohio,$78 ,Decaf,12/15/2016,15/12/2016
303,$80 ,$140 ,$90 ,$220 ,$75 ,549,$114 ,Major Market,Central,$24 ,1,Beans,Espresso,Decaf Espresso,$59 ,$189 ,Colorado,$55 ,Decaf,12/5/2015,5/12/2015
312,$260 ,$270 ,$180 ,$530 ,$228 ,"1,436",$229 ,Major Market,Central,$63 ,1,Beans,Espresso,Decaf Espresso,$142 ,$457 ,Illinois,$87 ,Decaf,12/5/2015,5/12/2015
614,$60 ,$90 ,$40 ,$150 ,$59 ,331,$73 ,Major Market,Central,$22 ,1,Beans,Espresso,Decaf Espresso,$18 ,$132 ,Ohio,$55 ,Decaf,11/19/2015,19/11/2015
305,$80 ,$110 ,$70 ,$190 ,$86 ,490,$120 ,Major Market,East,$26 ,1,Beans,Coffee,Decaf Irish Cream,$71 ,$206 ,Florida,$49 ,Decaf,11/19/2015,19/11/2015
407,$70 ,$100 ,$60 ,$170 ,$77 ,423,$103 ,Major Market,East,$25 ,1,Beans,Espresso,Decaf Espresso,$51 ,$180 ,Florida,$52 ,Decaf,11/19/2015,19/11/2015
432,$100 ,$130 ,$100 ,$230 ,$83 ,613,$107 ,Major Market,South,$27 ,1,Beans,Coffee,Decaf Irish Cream,$68 ,$190 ,Texas,$39 ,Decaf,11/28/2017,28/11/2017
956,$60 ,$100 ,$90 ,$160 ,$77 ,449,$112 ,Major Market,South,$21 ,1,Beans,Espresso,Decaf Espresso,$80 ,$189 ,Texas,$32 ,Decaf,8/26/2015,26/8/2015
818,$180 ,($30),($110),$150 ,$148 ,"1,071",($26),Major Market,West,$48 ,1,Beans,Coffee,Decaf Irish Cream,($117),$122 ,California,$91 ,Decaf,7/16/2017,16/7/2017
951,$220 ,$300 ,$200 ,$520 ,$234 ,"1,282",$311 ,Major Market,West,$77 ,1,Beans,Espresso,Decaf Espresso,$202 ,$545 ,California,$109 ,Decaf,7/16/2017,16/7/2017
303,$100 ,$150 ,$120 ,$250 ,$99 ,766,$144 ,Major Market,Central,$27 ,1,Beans,Coffee,Amaretto,$105 ,$243 ,Colorado,$39 ,Regular,10/12/2016,12/10/2016
937,$60 ,$80 ,$50 ,$140 ,$60 ,329,$80 ,Major Market,Central,$19 ,1,Beans,Coffee,Amaretto,$33 ,$140 ,Ohio,$47 ,Regular,10/12/2016,12/10/2016
720,$80 ,$110 ,$80 ,$190 ,$83 ,613,$107 ,Major Market,Central,$27 ,1,Beans,Coffee,Colombian,$68 ,$190 ,Colorado,$39 ,Regular,10/12/2016,12/10/2016
312,$150 ,$220 ,$140 ,$370 ,$148 ,844,$206 ,Major Market,Central,$48 ,1,Beans,Coffee,Colombian,$115 ,$354 ,Illinois,$91 ,Regular,10/12/2016,12/10/2016
513,$50 ,$80 ,$50 ,$130 ,$52 ,357,$76 ,Major Market,Central,$16 ,1,Beans,Coffee,Colombian,$38 ,$128 ,Ohio,$38 ,Regular,10/12/2016,12/10/2016
970,$80 ,$140 ,$110 ,$220 ,$77 ,449,$112 ,Major Market,Central,$21 ,1,Beans,Espresso,Caffe Mocha,$80 ,$189 ,Colorado,$32 ,Regular,10/31/2016,31/10/2016
708,$270 ,$370 ,$260 ,$640 ,$234 ,"1,282",$311 ,Major Market,Central,$77 ,1,Beans,Espresso,Caffe Mocha,$201 ,$545 ,Illinois,$110 ,Regular,3/21/2015,21/3/2015
234,$190 ,$210 ,$140 ,$400 ,$170 ,"1,073",$170 ,Major Market,Central,$47 ,1,Beans,Espresso,Caffe Mocha,$98 ,$340 ,Ohio,$72 ,Regular,3/21/2015,21/3/2015
754,$70 ,$120 ,$80 ,$190 ,$80 ,640,$120 ,Major Market,East,$26 ,1,Beans,Coffee,Colombian,$63 ,$200 ,Florida,$57 ,Regular,11/6/2018,6/11/2018
774,$70 ,$370 ,$330 ,$440 ,$75 ,235,$395 ,Major Market,East,$24 ,1,Beans,Coffee,Colombian,$340 ,$470 ,Massachusetts,$55 ,Regular,7/6/2018,6/7/2018
917,$240 ,$370 ,$250 ,$610 ,$258 ,"2,067",$387 ,Major Market,East,$90 ,1,Beans,Coffee,Colombian,$245 ,$645 ,New York,$142 ,Regular,7/6/2018,6/7/2018
305,$80 ,$130 ,$40 ,$210 ,$92 ,541,$128 ,Major Market,East,$83 ,1,Beans,Espresso,Caffe Mocha,$16 ,$220 ,Florida,$112 ,Regular,6/24/2018,24/6/2018
508,$50 ,$70 ,$10 ,$120 ,$54 ,451,$74 ,Major Market,East,$49 ,1,Beans,Espresso,Caffe Mocha,($4),$128 ,Massachusetts,$78 ,Regular,8/3/2015,3/8/2015
585,$110 ,($60),($190),$50 ,$121 ,901,($60),Major Market,East,$110 ,1,Beans,Espresso,Caffe Mocha,($203),$61 ,New York,$143 ,Regular,8/3/2015,3/8/2015
508,$160 ,$170 ,$110 ,$330 ,$170 ,"1,073",$170 ,Major Market,East,$47 ,1,Beans,Espresso,Regular Espresso,$99 ,$340 ,Massachusetts,$71 ,Regular,12/17/2018,17/12/2018
585,$210 ,$350 ,$280 ,$560 ,$228 ,"1,402",$352 ,Major Market,East,$63 ,1,Beans,Espresso,Regular Espresso,$264 ,$580 ,New York,$88 ,Regular,6/3/2018,3/6/2018
972,$260 ,$320 ,$240 ,$580 ,$213 ,942,$252 ,Major Market,South,$66 ,1,Beans,Coffee,Colombian,$164 ,$465 ,Texas,$88 ,Regular,12/9/2018,9/12/2018
512,$60 ,$100 ,$60 ,$160 ,$75 ,378,$114 ,Major Market,South,$24 ,1,Beans,Espresso,Caffe Latte,$58 ,$189 ,Texas,$56 ,Regular,12/1/2018,1/12/2018
903,$80 ,$120 ,$100 ,$200 ,$99 ,766,$144 ,Major Market,South,$27 ,1,Beans,Espresso,Caffe Mocha,$106 ,$243 ,Texas,$38 ,Regular,12/1/2018,1/12/2018
909,$130 ,$30 ,($20),$160 ,$104 ,685,$28 ,Major Market,West,$33 ,1,Beans,Coffee,Amaretto,($27),$132 ,California,$55 ,Regular,12/1/2018,1/12/2018
415,$320 ,$480 ,$360 ,$800 ,$258 ,"2,067",$387 ,Major Market,West,$90 ,1,Beans,Coffee,Colombian,$245 ,$645 ,California,$142 ,Regular,12/1/2018,1/12/2018
831,$210 ,$220 ,$150 ,$430 ,$228 ,"1,436",$229 ,Major Market,West,$63 ,1,Beans,Espresso,Caffe Latte,$142 ,$457 ,California,$87 ,Regular,12/1/2018,1/12/2018
916,$110 ,$160 ,$30 ,$270 ,$121 ,712,$169 ,Major Market,West,$110 ,1,Beans,Espresso,Caffe Mocha,$26 ,$290 ,California,$143 ,Regular,2/9/2016,9/2/2016
970,$140 ,$150 ,$100 ,$290 ,$170 ,"1,073",$170 ,Major Market,Central,$47 ,1,Leaves,Herbal Tea,Chamomile,$99 ,$340 ,Colorado,$71 ,Decaf,1/2/2016,2/1/2016
815,$80 ,$130 ,$110 ,$210 ,$99 ,766,$144 ,Major Market,Central,$27 ,1,Leaves,Herbal Tea,Chamomile,$105 ,$243 ,Illinois,$39 ,Decaf,1/2/2016,2/1/2016
330,$10 ,$30 ,$30 ,$40 ,$22 ,452,$34 ,Major Market,Central,$6 ,1,Leaves,Herbal Tea,Chamomile,$17 ,$56 ,Ohio,$17 ,Decaf,1/2/2016,2/1/2016
970,$40 ,$70 ,$10 ,$110 ,$54 ,427,$75 ,Major Market,Central,$49 ,1,Leaves,Herbal Tea,Lemon,($3),$129 ,Colorado,$78 ,Decaf,1/2/2016,2/1/2016
773,$70 ,$90 ,$60 ,$160 ,$83 ,613,$107 ,Major Market,Central,$27 ,1,Leaves,Herbal Tea,Lemon,$68 ,$190 ,Illinois,$39 ,Decaf,1/2/2016,2/1/2016
740,$20 ,$50 ,$50 ,$70 ,$32 ,817,$48 ,Major Market,Central,$8 ,1,Leaves,Herbal Tea,Lemon,$28 ,$80 ,Ohio,$20 ,Decaf,10/28/2017,28/10/2017
303,$50 ,$70 ,$40 ,$120 ,$60 ,329,$80 ,Major Market,Central,$19 ,1,Leaves,Herbal Tea,Mint,$33 ,$140 ,Colorado,$47 ,Decaf,10/28/2017,28/10/2017
847,$80 ,$120 ,$100 ,$200 ,$95 ,809,$137 ,Major Market,Central,$26 ,1,Leaves,Herbal Tea,Mint,$99 ,$232 ,Illinois,$38 ,Decaf,12/24/2016,24/12/2016
754,$30 ,$50 ,$30 ,$80 ,$48 ,617,$62 ,Major Market,East,$15 ,1,Leaves,Herbal Tea,Chamomile,$34 ,$110 ,Florida,$28 ,Decaf,12/24/2016,24/12/2016
727,$40 ,$50 ,$20 ,$90 ,$53 ,306,$65 ,Major Market,East,$20 ,1,Leaves,Herbal Tea,Lemon,$12 ,$118 ,Florida,$53 ,Decaf,12/24/2016,24/12/2016
781,$40 ,$60 ,$30 ,$100 ,$59 ,331,$73 ,Major Market,East,$22 ,1,Leaves,Herbal Tea,Lemon,$18 ,$132 ,Massachusetts,$55 ,Decaf,12/24/2016,24/12/2016
518,$180 ,$200 ,$110 ,$380 ,$240 ,"1,454",$255 ,Major Market,East,$91 ,1,Leaves,Herbal Tea,Lemon,$131 ,$495 ,New York,$124 ,Decaf,12/24/2016,24/12/2016
850,$50 ,$70 ,$50 ,$120 ,$70 ,957,$84 ,Major Market,East,$21 ,1,Leaves,Herbal Tea,Mint,$42 ,$154 ,Florida,$42 ,Decaf,12/24/2016,24/12/2016
607,$160 ,($20),($80),$140 ,$213 ,"1,214",($33),Major Market,East,$66 ,1,Leaves,Herbal Tea,Mint,($120),$180 ,New York,$87 ,Decaf,8/9/2016,9/8/2016
214,$50 ,$80 ,$50 ,$130 ,$60 ,329,$80 ,Major Market,South,$19 ,1,Leaves,Herbal Tea,Chamomile,$33 ,$140 ,Texas,$47 ,Decaf,8/9/2016,9/8/2016
432,$40 ,$80 ,$50 ,$120 ,$52 ,357,$76 ,Major Market,South,$16 ,1,Leaves,Herbal Tea,Lemon,$38 ,$128 ,Texas,$38 ,Decaf,8/9/2016,9/8/2016
949,$80 ,$120 ,$100 ,$200 ,$95 ,809,$137 ,Major Market,West,$26 ,1,Leaves,Herbal Tea,Chamomile,$100 ,$232 ,California,$37 ,Decaf,2/28/2016,28/2/2016
714,$180 ,$220 ,$160 ,$400 ,$213 ,942,$252 ,Major Market,West,$66 ,1,Leaves,Herbal Tea,Lemon,$164 ,$465 ,California,$88 ,Decaf,2/28/2016,28/2/2016
530,$70 ,$90 ,$60 ,$160 ,$83 ,613,$107 ,Major Market,West,$27 ,1,Leaves,Herbal Tea,Mint,$68 ,$190 ,California,$39 ,Decaf,9/13/2015,13/9/2015
719,$50 ,$60 ,$10 ,$110 ,$59 ,331,$73 ,Major Market,Central,$22 ,1,Leaves,Tea,Darjeeling,$18 ,$132 ,Colorado,$55 ,Regular,4/7/2018,7/4/2018
309,$60 ,$100 ,$80 ,$160 ,$77 ,449,$112 ,Major Market,Central,$21 ,1,Leaves,Tea,Darjeeling,$79 ,$189 ,Illinois,$33 ,Regular,4/7/2018,7/4/2018
614,$60 ,$110 ,$60 ,$170 ,$80 ,640,$120 ,Major Market,Central,$26 ,1,Leaves,Tea,Darjeeling,$62 ,$200 ,Ohio,$58 ,Regular,4/7/2018,7/4/2018
720,$50 ,$60 ,$30 ,$110 ,$62 ,958,$74 ,Major Market,Central,$19 ,1,Leaves,Tea,Earl Grey,$34 ,$136 ,Colorado,$40 ,Regular,4/7/2018,7/4/2018
630,$60 ,$100 ,$50 ,$160 ,$75 ,549,$114 ,Major Market,Central,$24 ,1,Leaves,Tea,Earl Grey,$59 ,$189 ,Illinois,$55 ,Regular,4/7/2018,7/4/2018
513,$70 ,$110 ,$70 ,$180 ,$86 ,490,$120 ,Major Market,Central,$26 ,1,Leaves,Tea,Earl Grey,$71 ,$206 ,Ohio,$49 ,Regular,11/12/2018,12/11/2018
970,$30 ,$50 ,$30 ,$80 ,$44 ,618,$56 ,Major Market,Central,$14 ,1,Leaves,Tea,Green Tea,$30 ,$100 ,Colorado,$26 ,Regular,6/4/2017,4/6/2017
786,$30 ,$50 ,$40 ,$80 ,$32 ,817,$48 ,Major Market,East,$8 ,1,Leaves,Tea,Darjeeling,$28 ,$80 ,Florida,$20 ,Regular,6/4/2017,4/6/2017
978,$30 ,$50 ,$40 ,$80 ,$32 ,817,$48 ,Major Market,East,$8 ,1,Leaves,Tea,Darjeeling,$28 ,$80 ,Massachusetts,$20 ,Regular,6/4/2017,4/6/2017
631,$100 ,$150 ,$120 ,$250 ,$95 ,809,$137 ,Major Market,East,$26 ,1,Leaves,Tea,Darjeeling,$100 ,$232 ,New York,$37 ,Regular,6/4/2017,4/6/2017
518,$100 ,$160 ,$130 ,$260 ,$99 ,766,$144 ,Major Market,East,$27 ,1,Leaves,Tea,Earl Grey,$105 ,$243 ,New York,$39 ,Regular,6/4/2017,4/6/2017
727,$40 ,$80 ,$60 ,$120 ,$47 ,772,$68 ,Major Market,East,$13 ,1,Leaves,Tea,Green Tea,$44 ,$115 ,Florida,$24 ,Regular,6/4/2017,4/6/2017
978,$20 ,$40 ,$30 ,$60 ,$22 ,452,$34 ,Major Market,East,$6 ,1,Leaves,Tea,Green Tea,$17 ,$56 ,Massachusetts,$17 ,Regular,6/4/2017,4/6/2017
845,$80 ,$120 ,$90 ,$200 ,$77 ,449,$112 ,Major Market,East,$21 ,1,Leaves,Tea,Green Tea,$79 ,$189 ,New York,$33 ,Regular,6/1/2015,1/6/2015
626,$60 ,$100 ,$90 ,$160 ,$99 ,766,$144 ,Major Market,West,$27 ,1,Leaves,Tea,Darjeeling,$106 ,$243 ,California,$38 ,Regular,6/1/2015,1/6/2015
858,$50 ,$70 ,$60 ,$120 ,$77 ,449,$112 ,Major Market,West,$21 ,1,Leaves,Tea,Earl Grey,$80 ,$189 ,California,$32 ,Regular,6/1/2015,1/6/2015
858,$40 ,$80 ,$50 ,$120 ,$75 ,549,$114 ,Major Market,West,$24 ,1,Leaves,Tea,Green Tea,$58 ,$189 ,California,$56 ,Regular,6/1/2015,1/6/2015
712,$20 ,$30 ,$20 ,$50 ,$23 ,620,$31 ,Small Market,Central,$7 ,1,Beans,Coffee,Decaf Irish Cream,$12 ,$54 ,Iowa,$19 ,Decaf,6/1/2015,1/6/2015
816,$70 ,$100 ,$60 ,$170 ,$75 ,956,$90 ,Small Market,Central,$23 ,1,Beans,Coffee,Decaf Irish Cream,$46 ,$165 ,Missouri,$44 ,Decaf,12/10/2017,10/12/2017
414,$80 ,$100 ,$60 ,$180 ,$77 ,423,$103 ,Small Market,Central,$25 ,1,Beans,Coffee,Decaf Irish Cream,$50 ,$180 ,Wisconsin,$53 ,Decaf,9/11/2017,11/9/2017
712,$0 ,$50 ,$40 ,$50 ,$0 ,774,$43 ,Small Market,Central,$0 ,1,Beans,Espresso,Decaf Espresso,$32 ,$43 ,Iowa,$11 ,Decaf,9/11/2017,11/9/2017
573,$40 ,$80 ,$60 ,$120 ,$42 ,771,$61 ,Small Market,Central,$11 ,1,Beans,Espresso,Decaf Espresso,$38 ,$103 ,Missouri,$23 ,Decaf,12/10/2017,10/12/2017
715,$50 ,$70 ,$50 ,$120 ,$48 ,617,$62 ,Small Market,Central,$15 ,1,Beans,Espresso,Decaf Espresso,$35 ,$110 ,Wisconsin,$27 ,Decaf,12/10/2017,10/12/2017
203,$50 ,$70 ,$40 ,$120 ,$55 ,305,$75 ,Small Market,East,$18 ,1,Beans,Espresso,Decaf Espresso,$29 ,$130 ,Connecticut,$46 ,Decaf,11/28/2016,28/11/2016
504,$50 ,$90 ,$70 ,$140 ,$47 ,772,$68 ,Small Market,South,$13 ,1,Beans,Coffee,Decaf Irish Cream,$44 ,$115 ,Louisiana,$24 ,Decaf,11/28/2016,28/11/2016
505,$100 ,$20 ,($20),$120 ,$84 ,625,$18 ,Small Market,South,$26 ,1,Beans,Coffee,Decaf Irish Cream,($31),$102 ,New Mexico,$49 ,Decaf,11/28/2016,28/11/2016
405,$40 ,$60 ,$50 ,$100 ,$32 ,817,$48 ,Small Market,South,$8 ,1,Beans,Coffee,Decaf Irish Cream,$29 ,$80 ,Oklahoma,$19 ,Decaf,11/28/2016,28/11/2016
985,$40 ,$70 ,$50 ,$110 ,$56 ,382,$81 ,Small Market,South,$17 ,1,Beans,Espresso,Decaf Espresso,$41 ,$137 ,Louisiana,$40 ,Decaf,12/1/2018,1/12/2018
505,$30 ,$40 ,$10 ,$70 ,$35 ,191,$47 ,Small Market,South,$11 ,1,Beans,Espresso,Decaf Espresso,$8 ,$82 ,New Mexico,$39 ,Decaf,12/1/2018,1/12/2018
405,$60 ,$110 ,$70 ,$170 ,$80 ,640,$120 ,Small Market,South,$26 ,1,Beans,Espresso,Decaf Espresso,$63 ,$200 ,Oklahoma,$57 ,Decaf,12/1/2018,1/12/2018
702,$30 ,$40 ,$20 ,$70 ,$28 ,961,$35 ,Small Market,West,$8 ,1,Beans,Coffee,Decaf Irish Cream,$6 ,$63 ,Nevada,$29 ,Decaf,6/8/2018,8/6/2018
971,$60 ,$100 ,$70 ,$160 ,$52 ,357,$76 ,Small Market,West,$16 ,1,Beans,Coffee,Decaf Irish Cream,$38 ,$128 ,Oregon,$38 ,Decaf,9/19/2015,19/9/2015
435,$100 ,$140 ,$80 ,$240 ,$86 ,484,$107 ,Small Market,West,$32 ,1,Beans,Coffee,Decaf Irish Cream,$41 ,$193 ,Utah,$66 ,Decaf,9/19/2015,19/9/2015
206,$110 ,$160 ,$60 ,$270 ,$92 ,541,$128 ,Small Market,West,$83 ,1,Beans,Coffee,Decaf Irish Cream,$15 ,$220 ,Washington,$113 ,Decaf,6/6/2017,6/6/2017
